,image,label
2420,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/000026.jpg,1
2421,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/028966.jpg,1
2422,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/016650.jpg,1
2423,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/036580.jpg,1
2424,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/132094.jpg,1
2425,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/058259.jpg,1
2426,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/102157.jpg,1
2427,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/094121.jpg,1
2428,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/026793.jpg,1
2429,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/009770.jpg,1
2430,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/037846.jpg,1
2431,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/103249.jpg,1
2432,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/041708.jpg,1
2433,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/059147.jpg,1
2434,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/114735.jpg,1
2435,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/082743.jpg,1
2436,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/056274.jpg,1
2437,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/093896.jpg,1
2438,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/152760.jpg,1
2439,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/123199.jpg,1
2440,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/010221.jpg,1
2441,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/049354.jpg,1
2442,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/142573.jpg,1
2443,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/046067.jpg,1
2444,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/091059.jpg,1
2445,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/159635.jpg,1
2446,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/034397.jpg,1
2447,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/089616.jpg,1
2448,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/121956.jpg,1
2449,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/052012.jpg,1
2450,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/013728.jpg,1
2451,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/120490.jpg,1
2452,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/151269.jpg,1
2453,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/149426.jpg,1
2454,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/004254.jpg,1
2455,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/146715.jpg,1
2456,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/042201.jpg,1
2457,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/096736.jpg,1
2458,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/148738.jpg,1
2459,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/054463.jpg,1
2460,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/150177.jpg,1
2461,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/065866.jpg,1
2462,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/140364.jpg,1
2463,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/044670.jpg,1
2464,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/035089.jpg,1
2465,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/090347.jpg,1
2466,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/106331.jpg,1
2467,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/015359.jpg,1
2468,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/157618.jpg,1
2469,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/100998.jpg,1
2470,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/090421.jpg,1
2471,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/044116.jpg,1
2472,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/128972.jpg,1
2473,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/107991.jpg,1
2474,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/054305.jpg,1
2475,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/116644.jpg,1
2476,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/032080.jpg,1
2477,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/101338.jpg,1
2478,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/119577.jpg,1
2479,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/136594.jpg,1
2480,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/099363.jpg,1
2481,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/035937.jpg,1
2482,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/096050.jpg,1
2483,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/089170.jpg,1
2484,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/052774.jpg,1
2485,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/014721.jpg,1
2486,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/127499.jpg,1
2487,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/156260.jpg,1
2488,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/155769.jpg,1
2489,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/124190.jpg,1
2490,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/020484.jpg,1
2491,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/000754.jpg,1
2492,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/078837.jpg,1
2493,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/092236.jpg,1
2494,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/046701.jpg,1
2495,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/021942.jpg,1
2496,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/056512.jpg,1
2497,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/114053.jpg,1
2498,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/082025.jpg,1
2499,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/144664.jpg,1
2500,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/102631.jpg,1
2501,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/094647.jpg,1
2502,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/031589.jpg,1
2503,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/153318.jpg,1
2504,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/011659.jpg,1
2505,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/050163.jpg,1
2506,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/084454.jpg,1
2507,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/112422.jpg,1
2508,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/016136.jpg,1
2509,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/154477.jpg,1
2510,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/019205.jpg,1
2511,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/000967.jpg,1
2512,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/046932.jpg,1
2513,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/135076.jpg,1
2514,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/085979.jpg,1
2515,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/031562.jpg,1
2516,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/068417.jpg,1
2517,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/070258.jpg,1
2518,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/125265.jpg,1
2519,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/067724.jpg,1
2520,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/071146.jpg,1
2521,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/133407.jpg,1
2522,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/069709.jpg,1
2523,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/037113.jpg,1
2524,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/144857.jpg,1
2525,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/155782.jpg,1
2526,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/102802.jpg,1
2527,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/027300.jpg,1
2528,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/061355.jpg,1
2529,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/041085.jpg,1
2530,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/134368.jpg,1
2531,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/028033.jpg,1
2532,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/076629.jpg,1
2533,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/075320.jpg,1
2534,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/109957.jpg,1
2535,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/146098.jpg,1
2536,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/118682.jpg,1
2537,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/099388.jpg,1
2538,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/073989.jpg,1
2539,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/024609.jpg,1
2540,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/138552.jpg,1
2541,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/127472.jpg,1
2542,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/108491.jpg,1
2543,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/065133.jpg,1
2544,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/128741.jpg,1
2545,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/080801.jpg,1
2546,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/139894.jpg,1
2547,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/150822.jpg,1
2548,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/157195.jpg,1
2549,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/053481.jpg,1
2550,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/022278.jpg,1
2551,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/073751.jpg,1
2552,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/062884.jpg,1
2553,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/088285.jpg,1
2554,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/035704.jpg,1
2555,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/052947.jpg,1
2556,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/128999.jpg,1
2557,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/063542.jpg,1
2558,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/074758.jpg,1
2559,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/136219.jpg,1
2560,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/159806.jpg,1
2561,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/054488.jpg,1
2562,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/025271.jpg,1
2563,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/121765.jpg,1
2564,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/146926.jpg,1
2565,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/131576.jpg,1
2566,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/129339.jpg,1
2567,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/035062.jpg,1
2568,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/065655.jpg,1
2569,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/074980.jpg,1
2570,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/128027.jpg,1
2571,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/072329.jpg,1
2572,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/130668.jpg,1
2573,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/137107.jpg,1
2574,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/087808.jpg,1
2575,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/044843.jpg,1
2576,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/055796.jpg,1
2577,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/008485.jpg,1
2578,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/027466.jpg,1
2579,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/123172.jpg,1
2580,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/016863.jpg,1
2581,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/071620.jpg,1
2582,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/009943.jpg,1
2583,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/018696.jpg,1
2584,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/082970.jpg,1
2585,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/114906.jpg,1
2586,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/068371.jpg,1
2587,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/019588.jpg,1
2588,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/152953.jpg,1
2589,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/143686.jpg,1
2590,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/067042.jpg,1
2591,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/039658.jpg,1
2592,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/026778.jpg,1
2593,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/057181.jpg,1
2594,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/078162.jpg,1
2595,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/123166.jpg,1
2596,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/061427.jpg,1
2597,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/093869.jpg,1
2598,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/008491.jpg,1
2599,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/079268.jpg,1
2600,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/039894.jpg,1
2601,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/028741.jpg,1
2602,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/050822.jpg,1
2603,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/046098.jpg,1
2604,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/018682.jpg,1
2605,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/133375.jpg,1
2606,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/066348.jpg,1
2607,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/038552.jpg,1
2608,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/152947.jpg,1
2609,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/068365.jpg,1
2610,/Users/cristianespinosa/Documents/RESUME_Summer_2023/GAN_Project/RESUME_UCM_GAN/data/CelebA/Train/Female/114912.jpg,1
